date,country,conflict_phase,war_month,gdp_billion_usd,gdp_growth_rate_pct,inflation_rate_pct,unemployment_rate_pct,food_price_index,energy_price_index,death_toll_cumulative,civilian_casualties,military_casualties,mortality_rate_per_100k,internally_displaced_m,external_refugees_m,total_displaced_m,explosive_incidents_month,conflict_area_km2,infrastructure_damage_busd,infrastructure_destroy_idx,humanitarian_aid_busd,foreign_military_aid_busd,recovery_score
04-06-2024,Palestine,Prolonged-War,8,12.59363249,-0.022947579,6.734340923,24.82019026,100.6581239,122.1370781,652.0960204,596.4887283,,17.23580534,0.306940376,,0.391119908,12,12,11.75375835,64.0888163,0.2,,36.12273418
05-06-2024,Russia,Prolonged-War,28,140.6147768,2.712302441,6.843115521,4.483041467,99.35381169,153.0873863,1410.151147,,1260,13.86125909,,0,0.169669021,3,140,5.6,51.03067458,,0,56.53939406
05-06-2024,Ukraine,Prolonged-War,28,16.47350977,-7.197003973,9.945287582,7.667960341,104.4516144,161.3383192,1777.944706,818.6199668,1264.217522,20.53432976,2.418587229,,3.884288388,3,112,27.58256992,75.83422067,2.8,1.4,52.08557859
05-06-2024,Palestine,Prolonged-War,8,12.77660973,0.108739264,7.3562272,27.94837433,104.598293,114.3859886,719.6739235,652.7643756,,19.63542744,0.309679015,,0.451368844,,12,12.08672848,93.47380229,0.2,,38.2881888
05-06-2024,Israel,Prolonged-War,8,516.1224908,3.078479337,3.639713323,3.674386098,101.0222469,106.1619004,153.4553204,,144,1.5985098,,,0.206552267,5,8,1.2,48.74243191,0.04,0.64,73.12336845
06-06-2024,Palestine,Prolonged-War,8,11.78181052,0.309184059,6.599304094,25.60785249,102.0175322,119.0933822,814.4220528,520.1729094,304.1590237,17.22036667,0.321769394,0.08,0.340628398,7,12,11.73822427,76.79508733,0.2,,34.56047617
06-06-2024,Israel,Prolonged-War,8,513.1505368,1.879328978,4.450722987,3.84540717,104.8828634,105.7802087,161.4606564,,144,2.13447169,,,0.116816607,6,8,,39.68191043,0.04,0.64,72.30039785
06-06-2024,Russia,Prolonged-War,28,142.864722,1.694736331,7.75021367,4.7431244,104.9490515,148.7319497,1408.98408,,1260,15.00222168,,0,0.128264552,2,140,,,0.28,0,53.95351014
06-06-2024,Ukraine,Prolonged-War,28,13.29629316,-9.114264423,11.95632603,7.510540875,109.1366931,172.5638305,1755.073811,,1117.004904,19.86869783,2.296127686,1.12,3.436294572,1,112,27.71007196,44.58458305,,1.4,50.88096483
07-06-2024,Palestine,Prolonged-War,8,12.27648905,-0.727692081,4.413721808,24.8121074,97.51655504,121.7075743,954.6735891,669.2818279,,13.83792127,0.334516202,0.08,0.294010102,9,12,11.86953686,75.82528627,,,35.19718324
07-06-2024,Israel,Prolonged-War,8,511.7294031,2.347434102,4.202977513,4.169545124,107.6676956,106.2615375,183.5162588,16,144,1.416770781,,,0.156669949,2,8,,,0.04,0.64,69.61676051
07-06-2024,Russia,Prolonged-War,28,141.2873009,2.642653502,7.281042373,4.473706864,114.8048656,147.6441712,1410.704604,0,1260,13.93854425,,0,0.06680403,2,140,,37.34166402,,0,53.58381861
07-06-2024,Ukraine,Prolonged-War,28,14.38474211,-6.855276399,13.0815501,8.427217379,100.9336614,163.5279254,1782.1392,569.397915,621.3616268,18.70879136,2.126971693,1.12,2.826321204,4,112,28.24072714,73.11902637,2.8,1.4,46.87494793
08-06-2024,Ukraine,Prolonged-War,28,13.56134004,-7.235356478,12.00833665,9.14007078,115.9255295,169.1236309,1739.367165,786.6795306,1156.347724,18.96436781,1.470574502,1.12,3.355514792,2,112,27.66631515,48.52781402,2.8,1.4,51.77602384
08-06-2024,Palestine,Prolonged-War,8,12.38004406,0.763837567,4.903407162,27.53639712,104.5960482,113.4598138,749.4477172,,257.4897289,13.1402047,0.268808816,,0.494460759,10,12,11.79748937,92.12175541,,,36.16433212
08-06-2024,Russia,Prolonged-War,28,140.7542216,2.665604469,6.43397243,4.333910082,105.9452709,162.7045025,1391.748582,0,1260,14.01030239,,0,0.074881868,1,140,,66.06621966,,0,54.15626937
08-06-2024,Israel,Prolonged-War,8,513.1507456,1.845504014,4.258814022,3.3579018,101.0556468,107.8020135,160.4495965,16,144,1.798895896,,,0.137905206,4,8,1.2,51.5958846,,0.64,73.0252655
09-06-2024,Palestine,Prolonged-War,8,12.48757707,0.046964585,4.516828627,28.57308838,99.99975459,110.9404262,813.5167519,651.5525333,299.3901764,14.89488085,0.250184513,,0.437355198,7,12,11.30486208,92.61198591,0.2,,36.21581952
09-06-2024,Ukraine,Prolonged-War,28,14.6067678,-8.842145488,14.13115792,9.110243779,114.5136851,166.0314936,1811.81824,1181.890049,546.8211678,17.87384829,2.163569293,1.12,2.905544484,2,112,27.04631927,45.43027547,2.8,,53.3750741
09-06-2024,Russia,Prolonged-War,28,142.1877711,1.740288018,8.367942434,5.027227123,112.5054613,147.4020107,1400.97849,0,1260,13.72288724,,0,0.194764502,3,140,5.6,45.95709303,,0,55.82461704
09-06-2024,Israel,Prolonged-War,8,515.1674343,1.700929688,4.625921955,4.225473468,99.32703033,122.5291862,147.2880029,,144,1.566783745,,,0.167799714,4,8,1.2,25.89134461,0.04,,70.15998965
10-06-2024,Ukraine,Prolonged-War,28,13.16547914,-10.1261969,15.59920178,8.447143222,114.1660897,157.9931872,1789.788345,800.0158381,1132.767968,20.8449375,2.247254974,1.12,3.432341813,3,112,28.97234463,68.01973098,2.8,1.4,46.62738217
10-06-2024,Russia,Prolonged-War,28,142.5364243,1.917635724,6.961529213,4.299350266,96.4224936,153.5049835,1377.680031,,1260,15.19075941,,0,0.080104215,0,140,,58.31565158,,0,53.62087332
10-06-2024,Israel,Prolonged-War,8,509.4237823,1.557807439,4.38271315,3.541806689,103.6151734,108.7517446,175.0646163,16,,1.499575444,,,0.26511515,2,8,,,,,70.28398764
10-06-2024,Palestine,Prolonged-War,8,12.07659969,-0.967114105,5.88911103,25.92133773,100.4244298,97.04442585,823.7158866,587.313076,198.6716707,16.73526195,0.444600764,0.08,0.541102473,8,12,12.14455641,83.78716217,0.2,,38.18052934
11-06-2024,Israel,Prolonged-War,8,512.4349714,1.011013527,3.609153506,3.929441554,100.8874228,109.4274718,161.985238,16,,1.741352344,,,0.174404026,,8,1.2,31.14774795,0.04,,72.7770788
11-06-2024,Palestine,Prolonged-War,8,12.6265081,0.690756541,5.732442974,27.7485066,110.4462181,115.7897869,978.815058,578.2630997,217.0423283,18.87385331,0.351425821,,0.424271748,5,12,12.01611913,50.45726023,0.2,,37.41481975
11-06-2024,Russia,Prolonged-War,28,140.0319683,0.255919569,6.909069368,4.581874522,106.9957915,172.6196039,1408.357134,,1260,14.01361641,,0,0.09881272,5,140,5.6,,,0,54.03931181
11-06-2024,Ukraine,Prolonged-War,28,13.10624046,-10.13650238,12.60509563,9.104239596,109.6254333,175.5442528,1833.035365,798.9676636,854.9673917,21.11748051,2.362797342,1.12,2.553318438,1,112,27.47668176,85.88321111,2.8,1.4,50.43411578
12-06-2024,Russia,Prolonged-War,28,142.2804486,1.192026086,7.386232601,4.63880392,100.3884949,163.1465228,1403.889168,,1260,11.72385225,,0,0.111904335,3,140,5.6,32.23057435,0.28,0,53.13077422
12-06-2024,Israel,Prolonged-War,8,514.4293286,1.897366835,3.82912712,4.007013208,106.8098941,124.6863665,134.3868766,,144,1.848319225,,,0.206731938,3,8,1.2,53.25381241,0.04,,68.10078473
12-06-2024,Palestine,Prolonged-War,8,12.58698159,-2.260891743,4.933994335,26.63893878,103.2610904,118.9722655,735.7657619,676.4163831,277.4061463,14.81226002,0.244060837,0.08,0.259822975,6,12,12.74411437,79.82616191,0.2,,35.45074893
12-06-2024,Ukraine,Prolonged-War,28,13.04431821,-8.634202799,13.09331783,8.523006835,105.3870412,168.8865671,1739.093999,1197.548025,820.1296454,20.20961788,2.080373242,1.12,3.034606897,8,112,28.18469695,88.62215739,2.8,1.4,54.75656435
13-06-2024,Israel,Prolonged-War,8,511.4390735,0.825243718,4.513006601,4.182804728,99.12177157,109.7717618,172.7971345,16,144,2.071265136,0.16,,0.098106692,3,8,1.2,40.15204949,0.04,,70.34464879
13-06-2024,Palestine,Prolonged-War,8,12.89366333,-0.790353566,5.746044324,25.59146374,108.1414629,116.5781659,726.5350267,554.5035345,211.0541819,13.37885031,0.405988471,,0.556147586,7,12,11.62978044,55.87654139,0.2,,37.67769121
13-06-2024,Russia,Prolonged-War,28,143.3218851,1.613356681,6.731017654,4.484626518,93.75932869,165.8787111,1419.982599,,1260,15.89860002,,0,0.036849159,,140,5.6,,0.28,0,55.13122691
13-06-2024,Ukraine,Prolonged-War,28,13.3644891,-8.628060373,10.49283311,10.08062555,114.670341,157.1820198,1764.11807,1039.940013,884.416873,18.03976091,2.402379881,1.12,3.591499792,,112,28.3978705,42.31275475,2.8,1.4,51.61669174
14-06-2024,Ukraine,Prolonged-War,28,13.42228859,-7.956346596,13.71975207,7.070347456,112.6597921,164.0090701,1762.730442,1235.278013,,18.71281097,2.002749613,1.12,3.048901959,6,112,27.18583762,45.4246464,2.8,1.4,48.150313
14-06-2024,Russia,Prolonged-War,28,143.4244279,2.459309598,7.413268214,4.740644556,97.31274355,142.2413438,1358.738429,,,16.82149026,,0,0.203905811,,140,5.6,36.87524212,,0,51.20517887
14-06-2024,Israel,Prolonged-War,8,511.8272296,1.310443117,5.007846547,4.259373115,97.03738885,113.9062063,197.7019089,,144,1.69466281,,,0.152630201,6,8,,56.24188571,0.04,,69.19889261
14-06-2024,Palestine,Prolonged-War,8,11.99512123,-0.473120299,5.253290371,26.080252,104.7059946,120.5742331,816.6868911,509.1353503,,13.6359158,0.326556308,,0.485364069,,12,13.10975643,66.1551776,0.2,,30.12376967
15-06-2024,Palestine,Prolonged-War,8,12.22490104,-0.01868477,6.521048668,27.52120002,103.2190352,116.1862325,751.4804881,503.0805924,301.2835723,17.57321704,0.335000134,,0.378177617,7,12,11.75068699,89.21882827,,,36.89275924
15-06-2024,Ukraine,Prolonged-War,28,16.40994517,-5.904221999,12.57409362,8.408218565,113.5013932,163.6247117,1883.57712,,1210.998897,17.69911988,1.830209564,1.12,2.933240295,2,112,28.26956555,72.07135116,,1.4,51.77251138
15-06-2024,Russia,Prolonged-War,28,142.6929676,1.082953332,6.564697168,4.670563217,109.5118718,168.2198086,1391.937466,,1260,14.46950286,,0,0.113888576,3,140,,77.64169666,,0,56.20869455
15-06-2024,Israel,Prolonged-War,8,515.9231338,1.686087203,4.935832718,4.11744817,98.9491027,107.5617242,157.9857215,16,144,1.770862044,0.16,,0.09848281,,8,,,0.04,0.64,70.16793579
16-06-2024,Palestine,Prolonged-War,8,12.39540996,0.688911135,6.60271241,25.77013115,110.892931,133.2497117,732.4886783,552.3423722,152.4684683,14.93474994,0.4397285,,0.476208987,,12,10.5838483,56.65482147,0.2,,36.07072296
16-06-2024,Israel,Prolonged-War,8,516.3148363,2.557018259,4.036019346,3.913423754,103.5104227,121.7545833,142.707599,16,144,1.256269184,,,0.128122398,3,8,,32.76478949,0.04,0.64,71.82922531
16-06-2024,Ukraine,Prolonged-War,28,14.02663719,-6.632755734,12.33705775,8.757756814,97.89350631,181.5770382,1839.543707,1037.304708,689.4209836,19.43893585,2.253207848,1.12,3.538652613,3,112,27.75805687,56.877953,,1.4,51.34433116
16-06-2024,Russia,Prolonged-War,28,141.5118115,1.824544457,7.826406447,5.03584829,100.3285836,154.8867034,1418.982096,,1260,13.80316711,,0,-0.011277325,2,140,5.6,64.640978,,0,56.65660585
17-06-2024,Ukraine,Prolonged-War,28,14.173129,-6.569759203,13.03291892,8.708914408,108.4148438,175.0276161,1881.550466,1201.91468,,18.95208395,2.553442491,1.12,3.900102989,,112,27.74175029,77.79171721,2.8,1.4,53.62706037
17-06-2024,Palestine,Prolonged-War,8,12.47441337,0.459598295,6.686679746,25.64960533,104.4329998,110.4683749,812.3854575,595.4137189,271.6998468,17.88997595,0.261454739,,0.273539505,9,12,11.69646431,97.45119652,0.2,,37.45332823
17-06-2024,Israel,Prolonged-War,8,514.0498987,2.931362029,5.095417627,4.513293629,102.1172919,110.4547919,168.7737361,16,144,1.438983665,,,0.096521498,,8,1.2,,0.04,0.64,71.30917653
17-06-2024,Russia,Prolonged-War,28,143.8126242,2.598197008,7.765838355,4.706714072,106.4589396,150.9365494,1432.16506,,1260,16.01768311,,0,0.063651946,2,140,,56.85788363,0.28,,53.88616143
18-06-2024,Ukraine,Prolonged-War,28,14.4779226,-7.444490005,11.52775356,7.778627143,112.943113,170.8111717,1791.822197,1066.766231,,21.0921325,2.864265214,,3.247372789,3,112,28.73462198,75.41987259,2.8,1.4,50.58332815
18-06-2024,Palestine,Prolonged-War,8,12.34892626,0.89112865,6.441467256,25.97205114,102.8818224,115.8766902,826.2850296,519.6094684,,15.28994268,0.288286583,0.08,0.366803972,5,12,12.68355864,84.27670239,0.2,,34.72307433
18-06-2024,Israel,Prolonged-War,8,517.4383906,1.043343552,4.14675829,3.971551828,95.30613524,116.7925472,161.2334423,16,,1.718952862,0.16,,0.167328375,5,8,,,0.04,0.64,69.93725608
18-06-2024,Russia,Prolonged-War,28,143.3206939,1.047929877,8.094522089,4.360255733,96.50645237,141.5979955,1399.340335,,1260,15.56080116,,0,0.176069405,2,140,5.6,44.28548106,,0,56.92028991
19-06-2024,Palestine,Prolonged-War,8,12.43246996,0.122215127,6.054066385,24.41900809,95.90432074,110.1458317,963.2189154,587.5761569,164.4983064,15.33775371,0.34652557,0.08,0.401415314,5,12,12.30416677,86.44867987,,,34.91680712
19-06-2024,Israel,Prolonged-War,8,512.8126409,1.442068314,4.43877124,3.864053822,102.736289,105.0517072,172.8355922,,144,2.098906517,,,0.147380921,,8,,38.54523663,0.04,,72.46649873
19-06-2024,Russia,Prolonged-War,28,145.5587907,2.150530474,8.4461152,4.988885218,102.57882,177.1294134,1347.859889,0,1260,14.50889652,,0,0.062899794,1,140,5.6,47.54819051,,0,53.17324735
19-06-2024,Ukraine,Prolonged-War,28,13.04919078,-8.398151226,12.55844453,8.307673694,103.1595358,162.4918431,1787.919935,1131.790806,,21.04226586,1.943795021,1.12,3.001305581,,112,27.32057632,68.82848348,2.8,1.4,45.87649842
20-06-2024,Palestine,Prolonged-War,8,11.88070127,-0.201363757,6.577093437,26.08708119,104.3189901,121.1416968,937.9253004,660.2311762,273.9394604,16.46730897,0.344988974,,0.538373031,,12,13.14924748,81.85079147,0.2,,35.61876682
20-06-2024,Russia,Prolonged-War,29,139.236958,1.559053868,6.788684877,4.995696346,102.1026886,151.0482312,1512.97251,,1305,14.89978971,,0,0.165443132,2,145,5.8,66.64267574,0.29,0,52.97048194
20-06-2024,Ukraine,Prolonged-War,29,13.4258721,-7.557412869,13.04618578,8.7839071,119.9808057,166.8237061,1835.786286,1119.394256,867.3194746,19.04036767,2.327516365,1.16,3.72659535,1,116,28.66097618,75.90482004,2.9,1.45,47.39957438
20-06-2024,Israel,Prolonged-War,8,512.0310429,1.495183782,4.302353312,4.33260752,106.8230468,111.2694372,167.3025744,16,144,1.667569074,,,0.274672573,2,8,1.2,47.14992557,,0.64,72.30043659
21-06-2024,Palestine,Prolonged-War,8,12.79939638,-0.491469869,6.424344669,25.5316514,105.4040258,125.6719329,848.1962777,496.9148123,248.7784229,12.25796314,0.273751084,0.08,0.439350375,4,12,12.49269278,57.72726349,0.2,,36.19297644
21-06-2024,Russia,Prolonged-War,29,139.4574777,2.647393405,6.897279964,4.799399436,110.394756,174.2471394,1487.061037,,1305,15.80332938,,0,0.167768715,1,145,,,0.29,0,53.67482661
21-06-2024,Israel,Prolonged-War,8,515.2272668,1.97344628,4.28613232,4.392270396,100.0163832,105.2471552,146.7514729,16,144,1.613795025,0.16,,0.146818564,3,8,1.2,25.63148837,,0.64,70.5938793
21-06-2024,Ukraine,Prolonged-War,29,13.07455693,-8.54510226,11.25715981,7.881271201,107.5951829,151.0656175,1855.826092,985.9138575,862.5755518,21.37060191,2.420852178,1.16,3.385058368,1,116,28.75084946,47.49360796,,1.45,50.29669913
22-06-2024,Russia,Prolonged-War,29,142.5310636,2.397318736,6.917272762,4.649659895,100.5339789,164.9805936,1445.939224,,1305,13.76057377,,0,0.030460923,2,145,5.8,43.03052919,0.29,0,54.0429271
22-06-2024,Palestine,Prolonged-War,8,12.96488354,-2.124285972,5.814017043,27.1505106,101.5592953,104.2170188,714.5165191,578.1968052,197.5021294,16.70493413,0.317039545,0.08,0.446261586,10,12,10.68490163,51.35898592,,,36.61034625
22-06-2024,Israel,Prolonged-War,8,515.2994578,2.436677317,4.180000952,3.908819263,101.0894507,121.9369869,172.3051798,,144,1.591097138,,,0.17014538,4,8,1.2,60.38364132,0.04,,71.23724449
22-06-2024,Ukraine,Prolonged-War,29,13.61539647,-8.56533959,12.99247078,8.4192302,107.8317015,172.1322232,1915.143674,1205.218686,1275.231885,20.25136146,2.271648207,,3.452563404,2,116,28.51460055,73.21734823,2.9,1.45,54.78606459
23-06-2024,Palestine,Prolonged-War,8,12.6352277,0.438337873,6.279853091,28.38000134,110.8975422,117.6172711,773.0883739,540.4267457,319.7044727,15.64109116,0.289153304,,0.343605599,13,12,13.55329845,61.91346992,,,35.95191442
23-06-2024,Russia,Prolonged-War,29,141.8339047,1.358017966,7.651828668,4.85890296,97.77420039,169.242878,1435.298904,,,15.20838493,,0,0.069288822,,145,5.8,,,0,57.56744664
23-06-2024,Israel,Prolonged-War,8,511.8707741,2.748544647,4.641308538,3.934416065,102.5952981,118.8852827,160.8579136,16,,1.063413053,,,0.203625182,3,8,,,,0.64,71.66808507
23-06-2024,Ukraine,Prolonged-War,29,13.19523082,-7.124355389,12.30086722,9.465072515,109.7814534,174.9102051,1953.674622,1300.21276,1013.89533,19.994776,2.358727386,1.16,4.003496726,2,116,28.21784058,88.56241518,,1.45,55.15859994
24-06-2024,Russia,Prolonged-War,29,141.3825787,1.968122079,8.176179889,4.384365535,107.3677659,171.3055701,1486.889736,,1305,14.08223697,,0,0.078136956,1,145,5.8,,,0,52.33985784
24-06-2024,Palestine,Prolonged-War,8,12.68559513,-0.982212302,5.466337137,27.19187415,108.6981764,112.8414906,720.306116,548.4683361,149.3441544,18.90622302,0.296392595,,0.466723459,11,12,11.78373438,92.30833091,,,37.36479784
24-06-2024,Israel,Prolonged-War,8,511.6452412,2.107023128,5.723180405,4.492578356,102.4611304,116.2318412,151.6990219,,144,1.452640305,0.16,,0.243967165,5,8,,50.60858875,0.04,,72.09414708
24-06-2024,Ukraine,Prolonged-War,29,11.64953892,-12.87381287,12.97616285,9.383754309,101.4450239,169.6104322,1944.513179,1240.874318,847.0131535,20.29342469,2.893839276,,3.256863543,3,116,29.57922597,81.80411406,2.9,1.45,55.14937042
25-06-2024,Palestine,Prolonged-War,8,12.14666225,-0.970580036,5.441216362,25.74497341,106.8429893,101.5898414,822.9705724,637.9088424,130.6318772,16.24045296,0.376585079,,0.331208058,,12,11.63600284,65.4016993,0.2,,37.03331301
25-06-2024,Russia,Prolonged-War,29,140.0610727,1.187897679,7.4841687,4.747267271,104.7799798,162.0076204,1493.006372,,1305,14.76126051,,0,0.072671781,1,145,5.8,57.08894718,,,53.6245698
25-06-2024,Ukraine,Prolonged-War,29,13.2278859,-7.967654215,11.11741876,7.537920598,115.2055073,157.6197136,1878.875044,769.3994497,1153.618167,16.91683188,2.809619337,1.16,3.994462809,2,116,29.25995251,54.56226411,2.9,1.45,52.65790664
25-06-2024,Israel,Prolonged-War,8,511.6780689,1.500292496,4.419759374,4.097358518,105.2283744,107.9270553,160.8640266,,144,1.312383359,,,0.167712189,2,8,1.2,,0.04,,71.94430062
26-06-2024,Ukraine,Prolonged-War,29,13.27296794,-9.020540153,11.83877865,9.45141691,115.3724322,167.1713041,1862.718288,616.3950389,730.8542474,20.58172522,2.581447409,1.16,3.267077352,5,116,28.41206468,90.23002562,2.9,1.45,50.62315325
26-06-2024,Palestine,Prolonged-War,8,12.77625819,-0.555470936,6.241269001,25.74843558,103.4443807,127.8041013,755.4755712,598.3201037,230.2334586,16.59901036,0.422067227,,0.513974899,5,12,13.32732911,56.41469331,0.2,,40.93086059
26-06-2024,Israel,Prolonged-War,8,514.0456846,1.601390734,4.755689797,3.996022365,102.3311697,117.3563814,163.153832,16,144,1.800498233,,,0.129454765,5,8,,34.34833507,0.04,0.64,72.15815782
26-06-2024,Russia,Prolonged-War,29,141.9885884,2.159236468,7.908765296,4.113687743,96.4720454,159.2273138,1523.372301,,1305,13.53880893,,0,0.073054092,1,145,5.8,74.3363844,0.29,0,55.51071388
27-06-2024,Palestine,Prolonged-War,9,12.65168823,0.588707425,6.963055244,24.60402223,105.1129385,104.4933477,858.2473205,747.339459,145.9176577,17.03732501,0.352018534,,0.529932043,11,13.5,13.86009781,56.15685048,,,35.33528867
27-06-2024,Russia,Prolonged-War,29,138.9286523,1.655065661,8.352668544,4.465062571,112.6056715,169.3707114,1444.518624,,,14.1322603,,0,0.041324827,2,145,5.8,71.62554972,0.29,0,51.48325787
27-06-2024,Ukraine,Prolonged-War,29,12.39510026,-8.782734337,12.72424134,7.290782902,108.0833172,142.3165671,1875.371174,851.1586551,590.7223411,20.00544789,2.849654905,1.16,3.616396978,1,116,28.40475592,91.1978839,2.9,1.45,52.15797742
27-06-2024,Israel,Prolonged-War,9,516.4904526,1.04271949,4.211715506,4.27463118,106.9611908,106.9986844,179.69729,,162,1.995953086,,,0.28531993,7,9,,49.30196462,,0.72,67.53071271
28-06-2024,Ukraine,Prolonged-War,29,14.1130208,-8.697656332,13.1835096,9.262839379,110.8665387,157.4352482,1883.953153,,1183.584024,22.93435937,2.814434046,,3.750594685,5,116,28.66452752,89.44529209,,1.45,51.34533157
28-06-2024,Palestine,Prolonged-War,9,11.9932243,-0.568403902,5.796298724,27.73787689,106.1446817,110.6935429,906.8832581,562.7520757,,13.65574769,0.38022498,,0.332081573,8,13.5,14.56322068,87.29787041,0.225,,39.03535176
28-06-2024,Russia,Prolonged-War,29,142.272918,0.811382291,6.537041495,5.003661937,104.2526565,166.0057301,1407.642388,,1305,14.21697173,,0,0.213765772,0,145,5.8,,,0,54.60507757
28-06-2024,Israel,Prolonged-War,9,511.9334374,0.942116785,4.88611699,4.481023591,105.8548404,117.4136704,173.7645407,18,,1.852565693,,,0.164480245,,9,1.35,26.99129759,,,70.64022124
29-06-2024,Palestine,Prolonged-War,9,12.35635175,-0.956741521,4.757178286,25.71923869,103.1492261,119.6783643,923.3605297,581.1021541,338.8098344,21.51085614,0.345144264,0.09,0.395315098,4,13.5,14.13999419,86.81312965,,,35.29229005
29-06-2024,Israel,Prolonged-War,9,508.9934413,0.713804622,5.081384046,4.4197024,105.4349307,112.1700609,179.6482996,18,162,1.360157154,0.18,,0.270833238,3,9,,46.25004261,0.045,,69.98718407
29-06-2024,Russia,Prolonged-War,29,143.508609,0.912031443,7.04445794,4.532737636,97.63759951,146.3088472,1437.049429,,1305,15.32563018,,0,0.169474175,1,145,,,,0,55.79481874
29-06-2024,Ukraine,Prolonged-War,29,13.7706342,-6.874037173,12.24208682,7.617047518,113.2653665,155.2937942,1845.67822,897.9156994,,18.40139789,2.485748158,1.16,3.654820479,,116,28.73299748,49.32284399,2.9,1.45,50.69944683
30-06-2024,Palestine,Prolonged-War,9,12.47443733,-0.881336921,5.573578251,28.97527265,101.5688035,117.0262064,1039.234747,693.546739,242.913877,19.86746222,0.340650968,,0.58789972,8,13.5,13.08495084,66.85869091,,,34.73795261
30-06-2024,Ukraine,Prolonged-War,29,14.39478878,-9.419087153,9.765157435,8.001847635,105.8511451,151.7263423,1912.504336,606.7807253,,17.97978098,2.217073648,1.16,3.282204286,2,116,29.55855903,73.26443719,,1.45,53.09951032
30-06-2024,Russia,Prolonged-War,29,140.8370684,1.208408962,7.460748617,4.695540686,119.3186616,172.6669105,1457.401096,0,1305,13.98755499,,0,0.110837628,1,145,,,0.29,0,54.84543158
30-06-2024,Israel,Prolonged-War,9,513.1949207,1.560872494,4.463448906,4.241683558,105.6138372,117.7074872,186.4385817,18,162,2.189211512,,,0.219013884,4,9,1.35,36.77652239,0.045,0.72,66.50895409
01-07-2024,Ukraine,Prolonged-War,29,11.34662927,-7.513183773,11.46505277,9.097509245,103.2812669,178.7623389,1936.534615,665.8042777,591.3405067,18.17937157,2.535795485,1.16,3.475220751,4,116,30.57067309,83.96843576,2.9,1.45,49.86448259
01-07-2024,Palestine,Prolonged-War,9,13.05622794,-0.449178432,5.617045601,26.9229609,102.7004727,110.475017,913.0287262,576.8409988,217.5679657,20.55584426,0.402607795,0.09,0.363888748,11,13.5,12.30955808,81.06346282,,,35.81050795
01-07-2024,Israel,Prolonged-War,9,512.0386064,2.379456301,4.59933713,4.219454385,104.0487958,108.7194456,197.2066491,18,,1.669691769,,,0.23298166,2,9,1.35,39.82672152,,0.72,74.05433556
01-07-2024,Russia,Prolonged-War,29,140.852783,2.670006936,7.555775886,4.477561724,110.769169,162.8472568,1519.620045,0,1305,13.40888865,,0,0.045469413,2,145,,71.44250645,,0,56.8270442
02-07-2024,Russia,Prolonged-War,29,141.1486074,2.515621724,7.364685341,4.511999572,99.47640813,148.7057395,1479.343884,0,1305,16.22281908,,0,0.151132079,2,145,5.8,76.47686934,,0,54.87473
02-07-2024,Ukraine,Prolonged-War,29,13.32786064,-8.836668417,13.15201891,8.397972277,117.0178396,165.3410438,2007.943382,589.1286834,1216.992974,20.52761723,1.476739454,1.16,3.290453805,3,116,28.26432807,43.20956933,2.9,1.45,51.38700856
02-07-2024,Palestine,Prolonged-War,9,12.06684905,-0.279098337,7.109595834,26.42988116,112.7740806,118.8191349,882.5920066,666.7962416,217.8614153,18.89917745,0.349705181,,0.632715909,6,13.5,12.61553837,85.18944801,0.225,,34.23943699
02-07-2024,Israel,Prolonged-War,9,514.7721273,1.938772357,4.770111233,4.098663423,102.577735,106.8350868,151.1315499,18,162,1.34761865,0.18,,0.132468197,5,9,,59.33754404,,0.72,68.75523617
03-07-2024,Russia,Prolonged-War,29,140.0446203,2.279404511,6.932171125,4.497148606,100.3381607,159.2897751,1478.791912,,1305,13.62212331,,0,0.102365987,3,145,,,0.29,0,53.4991843
03-07-2024,Ukraine,Prolonged-War,29,15.82356345,-6.675436464,14.0284514,7.661054421,105.4755899,170.6002838,1780.977549,1068.043307,1057.508608,18.04175417,2.059986953,1.16,3.17283971,,116,29.22596589,73.35984352,,,51.09803545
03-07-2024,Israel,Prolonged-War,9,515.1272532,0.980119314,4.277152975,4.213542768,96.17107392,114.9848983,208.2070274,18,162,2.141007635,0.18,,0.155327614,2,9,,39.99271335,0.045,0.72,70.50989954
03-07-2024,Palestine,Prolonged-War,9,12.82928708,-2.390186277,4.569742872,26.47748092,101.2731711,123.3763298,865.7946617,,337.3367182,20.71607528,0.370923383,,0.372037383,10,13.5,12.14026449,56.16373699,,,32.10399364
04-07-2024,Palestine,Prolonged-War,9,12.32205991,-0.416550821,5.900867306,26.01548137,103.7045129,110.3409159,899.1152363,663.5677929,278.3772438,14.75261657,0.430853459,,0.475341634,8,13.5,12.72550023,55.48492507,0.225,,33.82177538
04-07-2024,Russia,Prolonged-War,29,142.7253011,2.465178536,6.884729921,4.156941918,103.2867805,161.4798293,1443.830856,,1305,10.86846119,,0,0.142760043,,145,,,,0,52.39070658
04-07-2024,Ukraine,Prolonged-War,29,14.7482046,-5.907796739,11.44598139,7.365234748,111.5484099,146.3960442,1898.84749,930.0215723,990.6647747,20.6341277,2.667011979,,3.452178227,,116,29.21104026,44.00261299,2.9,1.45,52.40454035
04-07-2024,Israel,Prolonged-War,9,516.923039,1.808625539,4.275680581,4.266799862,106.0853707,118.7683766,183.8937059,,162,1.792911158,0.18,,0.173370061,4,9,1.35,43.21495057,,0.72,70.58213271
